,ds,yhat_manipulation_smooth,yhat_lower_manipulation_smooth,yhat_upper_manipulation_smooth
1250,2024-09-09,202057.14285714287,192080.0,207080.0
1250,2024-09-10,202057.14285714287,192080.0,207080.0
1251,2024-09-11,201942.85714285713,191760.0,206760.0
1252,2024-09-12,201714.2857142857,191380.0,206380.0
1253,2024-09-13,201671.42857142858,191540.0,206540.0
1254,2024-09-14,201557.14285714287,191560.0,206560.0
1255,2024-09-15,201500.0,191320.0,206320.0
1256,2024-09-16,201357.14285714287,191280.0,206280.0
1257,2024-09-17,201157.14285714287,191300.0,206300.0
1258,2024-09-18,201128.57142857142,191000.0,206000.0
1259,2024-09-19,201100.0,190740.0,205740.0
1260,2024-09-20,200914.2857142857,190720.0,205720.0
1261,2024-09-21,200542.85714285713,190420.0,205420.0
1262,2024-09-22,200357.14285714287,190200.0,205200.0
1263,2024-09-23,200314.2857142857,190140.0,205140.0
1264,2024-09-24,200142.85714285713,189960.0,204960.0
1265,2024-09-25,200057.14285714287,189800.0,204800.0
1266,2024-09-26,200028.57142857142,190020.0,205020.0
1267,2024-09-27,199500.0,189520.0,204520.0
1268,2024-09-28,199400.0,189140.0,204140.0
1269,2024-09-29,199314.2857142857,189040.0,204040.0
1270,2024-09-30,199042.85714285713,188720.0,203720.0
1271,2024-10-01,198985.7142857143,188500.0,203500.0
1272,2024-10-02,198957.14285714287,189040.0,204040.0
1273,2024-10-03,199042.85714285713,189520.0,204520.0
1274,2024-10-04,199485.7142857143,189760.0,204760.0
1275,2024-10-05,200142.85714285713,190680.0,205680.0
1276,2024-10-06,200542.85714285713,191220.0,206220.0
1277,2024-10-07,201028.57142857142,191620.0,206620.0
1278,2024-10-08,201957.14285714287,192580.0,207580.0
1279,2024-10-09,202328.57142857142,193020.0,208020.0
1280,2024-10-10,202500.0,192820.0,207820.0
1281,2024-10-11,202828.57142857142,192960.0,207960.0
1282,2024-10-12,202542.85714285713,192800.0,207800.0
1283,2024-10-13,202471.42857142858,191940.0,206940.0
1284,2024-10-14,202942.85714285713,192480.0,207480.0
1285,2024-10-15,202557.14285714287,192660.0,207660.0
1286,2024-10-16,202814.2857142857,193000.0,208000.0
1287,2024-10-17,203000.0,193460.0,208460.0
1288,2024-10-18,203314.2857142857,194140.0,209140.0
1289,2024-10-19,203871.42857142858,194100.0,209100.0
1290,2024-10-20,204242.85714285713,194300.0,209300.0
1291,2024-10-21,204100.0,194280.0,209280.0
1292,2024-10-22,204500.0,194760.0,209760.0
1293,2024-10-23,204585.7142857143,194780.0,209780.0
1294,2024-10-24,204700.0,194620.0,209620.0
1295,2024-10-25,204785.7142857143,194900.0,209900.0
1296,2024-10-26,205300.0,195780.0,210780.0
1297,2024-10-27,205557.14285714287,195780.0,210780.0
1298,2024-10-28,205671.42857142858,195800.0,210800.0
1299,2024-10-29,206228.57142857142,196900.0,211900.0
1300,2024-10-30,206885.7142857143,197720.0,212720.0
1301,2024-10-31,207328.57142857142,197460.0,212460.0
1302,2024-11-01,207800.0,198040.0,213040.0
1303,2024-11-02,208014.2857142857,199060.0,214060.0
1304,2024-11-03,208785.7142857143,199360.0,214360.0
1305,2024-11-04,209314.2857142857,199200.0,214200.0
1306,2024-11-05,209100.0,199380.0,214380.0
1307,2024-11-06,209314.2857142857,199840.0,214840.0
1308,2024-11-07,209685.7142857143,199800.0,214800.0
1309,2024-11-08,210042.85714285713,199800.0,214800.0
1310,2024-11-09,210400.0,200580.0,215580.0
1311,2024-11-10,210642.85714285713,201520.0,216520.0
1312,2024-11-11,210728.57142857142,201180.0,216180.0
1313,2024-11-12,211542.85714285713,201980.0,216980.0
1314,2024-11-13,211571.42857142858,201980.0,216980.0
1315,2024-11-14,212300.0,202460.0,217460.0
1316,2024-11-15,212600.0,202540.0,217540.0
1317,2024-11-16,212900.0,203620.0,218620.0
1318,2024-11-17,212957.14285714287,203500.0,218500.0
1319,2024-11-18,213400.0,203740.0,218740.0
1320,2024-11-19,213571.42857142858,203760.0,218760.0
1321,2024-11-20,214300.0,204360.0,219360.0
1322,2024-11-21,214414.2857142857,204580.0,219580.0
1323,2024-11-22,214528.57142857142,204740.0,219740.0
1324,2024-11-23,214542.85714285713,205220.0,220220.0
1325,2024-11-24,214642.85714285713,205000.0,220000.0
1326,2024-11-25,214928.57142857142,204620.0,219620.0
1327,2024-11-26,214771.42857142858,204260.0,219260.0
1328,2024-11-27,214528.57142857142,204360.0,219360.0
1329,2024-11-28,214242.85714285713,204160.0,219160.0
1330,2024-11-29,214542.85714285713,204600.0,219600.0
1331,2024-11-30,214300.0,204340.0,219340.0
1332,2024-12-01,214442.85714285713,204540.0,219540.0
1333,2024-12-02,214457.14285714287,204520.0,219520.0
1334,2024-12-03,214714.2857142857,204920.0,219920.0
1335,2024-12-04,214871.42857142858,204820.0,219820.0
1336,2024-12-05,215571.42857142858,205940.0,220940.0
1337,2024-12-06,215514.2857142857,206100.0,221100.0
1338,2024-12-07,216042.85714285713,206560.0,221560.0
1339,2024-12-08,216528.57142857142,207080.0,222080.0
1340,2024-12-09,216942.85714285713,207420.0,222420.0
