,ds,yhat_manipulation_smooth,yhat_lower_manipulation_smooth,yhat_upper_manipulation_smooth
1261,2024-09-21,207300.0,198200.0,210200.0
1262,2024-09-22,207300.0,198000.0,210000.0
1263,2024-09-23,207100.0,197800.0,209800.0
1264,2024-09-24,206900.0,197800.0,209800.0
1265,2024-09-25,206800.0,197700.0,209700.0
1266,2024-09-26,206700.0,197700.0,209700.0
1267,2024-09-27,206700.0,197600.0,209600.0
1268,2024-09-28,206900.0,198000.0,210000.0
1269,2024-09-29,206800.0,197900.0,209900.0
1270,2024-09-30,206800.0,197900.0,209900.0
1271,2024-10-01,206800.0,197900.0,209900.0
1272,2024-10-02,206900.0,197800.0,209800.0
1273,2024-10-03,206900.0,197700.0,209700.0
1274,2024-10-04,207000.0,197800.0,209800.0
1275,2024-10-05,207000.0,198200.0,210200.0
1276,2024-10-06,207100.0,198400.0,210400.0
1277,2024-10-07,207900.0,199400.0,211400.0
1278,2024-10-08,207900.0,199300.0,211300.0
1279,2024-10-09,208400.0,199800.0,211800.0
1280,2024-10-10,209100.0,200600.0,212600.0
1281,2024-10-11,209400.0,201000.0,213000.0
1282,2024-10-12,209800.0,200800.0,212800.0
1283,2024-10-13,210100.0,201500.0,213500.0
1284,2024-10-14,210000.0,201600.0,213600.0
1285,2024-10-15,210500.0,201300.0,213300.0
1286,2024-10-16,210700.0,201600.0,213600.0
1287,2024-10-17,210600.0,201800.0,213800.0
1288,2024-10-18,210800.0,202000.0,214000.0
1289,2024-10-19,210900.0,202100.0,214100.0
1290,2024-10-20,211500.0,202900.0,214900.0
1291,2024-10-21,211600.0,202900.0,214900.0
1292,2024-10-22,212200.0,203500.0,215500.0
1293,2024-10-23,212400.0,203800.0,215800.0
1294,2024-10-24,213000.0,204800.0,216800.0
1295,2024-10-25,213600.0,205000.0,217000.0
1296,2024-10-26,214500.0,206100.0,218100.0
1297,2024-10-27,214500.0,206100.0,218100.0
1298,2024-10-28,215200.0,206800.0,218800.0
1299,2024-10-29,215200.0,206500.0,218500.0
1300,2024-10-30,215600.0,206600.0,218600.0
1301,2024-10-31,215400.0,206100.0,218100.0
1302,2024-11-01,215700.0,206700.0,218700.0
1303,2024-11-02,215700.0,206900.0,218900.0
1304,2024-11-03,216200.0,207500.0,219500.0
1305,2024-11-04,216000.0,207300.0,219300.0
1306,2024-11-05,216400.0,207900.0,219900.0
1307,2024-11-06,216800.0,208100.0,220100.0
1308,2024-11-07,217000.0,207900.0,219900.0
1309,2024-11-08,217200.0,208100.0,220100.0
1310,2024-11-09,217600.0,209100.0,221100.0
1311,2024-11-10,217800.0,209400.0,221400.0
1312,2024-11-11,218800.0,210100.0,222100.0
1313,2024-11-12,219000.0,210700.0,222700.0
1314,2024-11-13,219000.0,210700.0,222700.0
1315,2024-11-14,219700.0,210900.0,222900.0
1316,2024-11-15,220200.0,211500.0,223500.0
1317,2024-11-16,220400.0,211400.0,223400.0
1318,2024-11-17,221200.0,212500.0,224500.0
1319,2024-11-18,220900.0,212700.0,224700.0
1320,2024-11-19,220900.0,212400.0,224400.0
1321,2024-11-20,221200.0,212200.0,224200.0
1322,2024-11-21,220900.0,211600.0,223600.0
1323,2024-11-22,221000.0,211200.0,223200.0
1324,2024-11-23,221100.0,211700.0,223700.0
1325,2024-11-24,221300.0,213100.0,225100.0
1326,2024-11-25,221500.0,213100.0,225100.0
1327,2024-11-26,221700.0,213500.0,225500.0
1328,2024-11-27,221900.0,213400.0,225400.0
1329,2024-11-28,222600.0,213700.0,225700.0
1330,2024-11-29,222600.0,212900.0,224900.0
1331,2024-11-30,222900.0,213600.0,225600.0
1332,2024-12-01,222000.0,213500.0,225500.0
1333,2024-12-02,221900.0,213100.0,225100.0
1334,2024-12-03,222100.0,212800.0,224800.0
1335,2024-12-04,222100.0,212900.0,224900.0
1336,2024-12-05,222100.0,212700.0,224700.0
1337,2024-12-06,221900.0,212700.0,224700.0
1338,2024-12-07,221300.0,212900.0,224900.0
1339,2024-12-08,221700.0,212900.0,224900.0
1340,2024-12-09,222700.0,213900.0,225900.0
1341,2024-12-10,222800.0,213700.0,225700.0
1342,2024-12-11,223200.0,214700.0,226700.0
1343,2024-12-12,222800.0,214800.0,226800.0
1344,2024-12-13,223600.0,215300.0,227300.0
1345,2024-12-14,224300.0,215000.0,227000.0
1346,2024-12-15,224400.0,215200.0,227200.0
1347,2024-12-16,224200.0,215300.0,227300.0
1348,2024-12-17,224300.0,215700.0,227700.0
1349,2024-12-18,224500.0,216000.0,228000.0
1350,2024-12-19,225200.0,216000.0,228000.0
1351,2024-12-20,225500.0,216800.0,228800.0
1352,2024-12-21,226000.0,217600.0,229600.0
