,ds,yhat_manipulation_smooth,yhat_lower_manipulation_smooth,yhat_upper_manipulation_smooth
1265,2024-09-25,207300.0,198500.0,210500.0
1266,2024-09-26,207100.0,197800.0,209800.0
1267,2024-09-27,207200.0,197500.0,209500.0
1268,2024-09-28,206700.0,197400.0,209400.0
1269,2024-09-29,206200.0,197200.0,209200.0
1270,2024-09-30,206400.0,197200.0,209200.0
1271,2024-10-01,206500.0,197600.0,209600.0
1272,2024-10-02,206700.0,197800.0,209800.0
1273,2024-10-03,206700.0,197800.0,209800.0
1274,2024-10-04,207200.0,198900.0,210900.0
1275,2024-10-05,207900.0,199500.0,211500.0
1276,2024-10-06,208300.0,199700.0,211700.0
1277,2024-10-07,208200.0,199300.0,211300.0
1278,2024-10-08,208300.0,199900.0,211900.0
1279,2024-10-09,208400.0,199400.0,211400.0
1280,2024-10-10,209500.0,200000.0,212000.0
1281,2024-10-11,209100.0,200000.0,212000.0
1282,2024-10-12,209300.0,201100.0,213100.0
1283,2024-10-13,210100.0,202100.0,214100.0
1284,2024-10-14,210600.0,202400.0,214400.0
1285,2024-10-15,211000.0,202100.0,214100.0
1286,2024-10-16,211500.0,202900.0,214900.0
1287,2024-10-17,211100.0,202600.0,214600.0
1288,2024-10-18,211600.0,202100.0,214100.0
1289,2024-10-19,211700.0,202600.0,214600.0
1290,2024-10-20,211900.0,203300.0,215300.0
1291,2024-10-21,212500.0,203700.0,215700.0
1292,2024-10-22,212700.0,204400.0,216400.0
1293,2024-10-23,212800.0,204600.0,216600.0
1294,2024-10-24,213700.0,205300.0,217300.0
1295,2024-10-25,213900.0,204900.0,216900.0
1296,2024-10-26,214100.0,204900.0,216900.0
1297,2024-10-27,214500.0,205800.0,217800.0
1298,2024-10-28,214500.0,206100.0,218100.0
1299,2024-10-29,214700.0,205800.0,217800.0
1300,2024-10-30,214900.0,206000.0,218000.0
1301,2024-10-31,215000.0,206600.0,218600.0
1302,2024-11-01,215500.0,206300.0,218300.0
1303,2024-11-02,215600.0,206500.0,218500.0
1304,2024-11-03,215400.0,206800.0,218800.0
1305,2024-11-04,215900.0,207500.0,219500.0
1306,2024-11-05,216700.0,208200.0,220200.0
1307,2024-11-06,217500.0,208800.0,220800.0
1308,2024-11-07,217900.0,209700.0,221700.0
1309,2024-11-08,218000.0,209900.0,221900.0
1310,2024-11-09,218900.0,210600.0,222600.0
1311,2024-11-10,219200.0,210300.0,222300.0
1312,2024-11-11,219500.0,210300.0,222300.0
1313,2024-11-12,219300.0,210200.0,222200.0
1314,2024-11-13,219400.0,210700.0,222700.0
1315,2024-11-14,219200.0,210200.0,222200.0
1316,2024-11-15,219700.0,210600.0,222600.0
1317,2024-11-16,219600.0,210800.0,222800.0
1318,2024-11-17,219800.0,211100.0,223100.0
1319,2024-11-18,219800.0,210900.0,222900.0
1320,2024-11-19,220100.0,211400.0,223400.0
1321,2024-11-20,220400.0,211700.0,223700.0
1322,2024-11-21,221000.0,212200.0,224200.0
1323,2024-11-22,221000.0,212300.0,224300.0
1324,2024-11-23,221600.0,213300.0,225300.0
1325,2024-11-24,222000.0,213800.0,225800.0
1326,2024-11-25,222600.0,213900.0,225900.0
1327,2024-11-26,222900.0,213900.0,225900.0
1328,2024-11-27,222500.0,213700.0,225700.0
1329,2024-11-28,222300.0,213300.0,225300.0
1330,2024-11-29,222700.0,213200.0,225200.0
1331,2024-11-30,222700.0,213500.0,225500.0
1332,2024-12-01,222500.0,213300.0,225300.0
1333,2024-12-02,222600.0,214000.0,226000.0
1334,2024-12-03,222400.0,214000.0,226000.0
1335,2024-12-04,222900.0,214100.0,226100.0
1336,2024-12-05,223000.0,213600.0,225600.0
1337,2024-12-06,223000.0,213800.0,225800.0
1338,2024-12-07,222900.0,214000.0,226000.0
1339,2024-12-08,223100.0,214300.0,226300.0
1340,2024-12-09,223100.0,214200.0,226200.0
1341,2024-12-10,223200.0,214400.0,226400.0
1342,2024-12-11,223000.0,214200.0,226200.0
1343,2024-12-12,223400.0,214200.0,226200.0
1344,2024-12-13,223800.0,214800.0,226800.0
1345,2024-12-14,223900.0,215100.0,227100.0
1346,2024-12-15,224200.0,215700.0,227700.0
1347,2024-12-16,224400.0,216100.0,228100.0
1348,2024-12-17,224600.0,216200.0,228200.0
1349,2024-12-18,225100.0,216100.0,228100.0
1350,2024-12-19,225700.0,216800.0,228800.0
1351,2024-12-20,226000.0,217300.0,229300.0
1352,2024-12-21,226200.0,217600.0,229600.0
1353,2024-12-22,226300.0,218000.0,230000.0
1354,2024-12-23,226600.0,218100.0,230100.0
1355,2024-12-24,226500.0,217400.0,229400.0
1356,2024-12-25,226800.0,217200.0,229200.0
