,ds,yhat_manipulation_smooth,yhat_lower_manipulation_smooth,yhat_upper_manipulation_smooth
2801,2024-10-02,201400.0,191200.0,203200.0
2802,2024-10-03,201200.0,193000.0,205000.0
2803,2024-10-04,201200.0,195100.0,207100.0
2804,2024-10-05,201300.0,193000.0,205000.0
2805,2024-10-06,201200.0,190800.0,202800.0
2806,2024-10-07,200900.0,190800.0,202800.0
2807,2024-10-08,200800.0,190800.0,202800.0
2808,2024-10-09,200700.0,190500.0,202500.0
2809,2024-10-10,200700.0,192200.0,204200.0
2810,2024-10-11,200700.0,194300.0,206300.0
2811,2024-10-12,200400.0,192300.0,204300.0
2812,2024-10-13,200400.0,190200.0,202200.0
2813,2024-10-14,200400.0,190300.0,202300.0
2814,2024-10-15,200400.0,190300.0,202300.0
2815,2024-10-16,200400.0,190100.0,202100.0
2816,2024-10-17,200400.0,192200.0,204200.0
2817,2024-10-18,200400.0,194300.0,206300.0
2818,2024-10-19,200400.0,192300.0,204300.0
2819,2024-10-20,200500.0,190400.0,202400.0
2820,2024-10-21,200600.0,190600.0,202600.0
2821,2024-10-22,200700.0,190800.0,202800.0
2822,2024-10-23,200900.0,190900.0,202900.0
2823,2024-10-24,201100.0,193100.0,205100.0
2824,2024-10-25,201200.0,195300.0,207300.0
2825,2024-10-26,201400.0,193500.0,205500.0
2826,2024-10-27,201700.0,191700.0,203700.0
2827,2024-10-28,201800.0,191800.0,203800.0
2828,2024-10-29,202000.0,192100.0,204100.0
2829,2024-10-30,202400.0,192500.0,204500.0
2830,2024-10-31,202800.0,195100.0,207100.0
2831,2024-11-01,203000.0,197100.0,209100.0
2832,2024-11-02,203300.0,195500.0,207500.0
2833,2024-11-03,203400.0,193700.0,205700.0
2834,2024-11-04,203700.0,193600.0,205600.0
2835,2024-11-05,203700.0,193300.0,205300.0
2836,2024-11-06,203700.0,193500.0,205500.0
2837,2024-11-07,203600.0,195500.0,207500.0
2838,2024-11-08,203600.0,197400.0,209400.0
2839,2024-11-09,203800.0,195600.0,207600.0
2840,2024-11-10,203700.0,193700.0,205700.0
2841,2024-11-11,204000.0,194000.0,206000.0
2842,2024-11-12,204400.0,194600.0,206600.0
2843,2024-11-13,204700.0,195000.0,207000.0
2844,2024-11-14,204900.0,197000.0,209000.0
2845,2024-11-15,204900.0,199200.0,211200.0
2846,2024-11-16,205200.0,197400.0,209400.0
2847,2024-11-17,205500.0,195300.0,207300.0
2848,2024-11-18,205700.0,195400.0,207400.0
2849,2024-11-19,205700.0,195800.0,207800.0
2850,2024-11-20,205700.0,196100.0,208100.0
2851,2024-11-21,205900.0,197900.0,209900.0
2852,2024-11-22,206400.0,200300.0,212300.0
2853,2024-11-23,206300.0,198300.0,210300.0
2854,2024-11-24,206500.0,196300.0,208300.0
2855,2024-11-25,206800.0,197000.0,209000.0
2856,2024-11-26,207000.0,197300.0,209300.0
2857,2024-11-27,207200.0,197300.0,209300.0
2858,2024-11-28,207600.0,199700.0,211700.0
2859,2024-11-29,207600.0,201900.0,213900.0
2860,2024-11-30,207600.0,199300.0,211300.0
2861,2024-12-01,208000.0,197800.0,209800.0
2862,2024-12-02,208000.0,198100.0,210100.0
2863,2024-12-03,208400.0,198400.0,210400.0
2864,2024-12-04,208800.0,198900.0,210900.0
2865,2024-12-05,208700.0,201200.0,213200.0
2866,2024-12-06,209000.0,203300.0,215300.0
2867,2024-12-07,209700.0,201600.0,213600.0
2868,2024-12-08,209700.0,199600.0,211600.0
2869,2024-12-09,209800.0,199600.0,211600.0
2870,2024-12-10,209900.0,200200.0,212200.0
2871,2024-12-11,210200.0,200500.0,212500.0
2872,2024-12-12,211000.0,203000.0,215000.0
2873,2024-12-13,211200.0,205400.0,217400.0
2874,2024-12-14,211400.0,203800.0,215800.0
2875,2024-12-15,211400.0,201700.0,213700.0
2876,2024-12-16,211900.0,202000.0,214000.0
2877,2024-12-17,212200.0,201900.0,213900.0
2878,2024-12-18,212300.0,202200.0,214200.0
2879,2024-12-19,212200.0,204100.0,216100.0
2880,2024-12-20,212600.0,207000.0,219000.0
2881,2024-12-21,212500.0,204600.0,216600.0
2882,2024-12-22,213000.0,202800.0,214800.0
2883,2024-12-23,213000.0,202900.0,214900.0
2884,2024-12-24,213500.0,203900.0,215900.0
2885,2024-12-25,213900.0,204000.0,216000.0
2886,2024-12-26,214400.0,206800.0,218800.0
2887,2024-12-27,214600.0,209100.0,221100.0
2888,2024-12-28,214700.0,207100.0,219100.0
2889,2024-12-29,214900.0,204700.0,216700.0
2890,2024-12-30,215300.0,204900.0,216900.0
2891,2024-12-31,215200.0,205000.0,217000.0
2892,2025-01-01,215400.0,205200.0,217200.0
2893,2025-01-02,215800.0,208300.0,220300.0
