,ds,yhat_manipulation_smooth,yhat_lower_manipulation_smooth,yhat_upper_manipulation_smooth
2805,2024-10-06,200900.0,190800.0,202800.0
2806,2024-10-07,200900.0,190800.0,202800.0
2807,2024-10-08,200900.0,190600.0,202600.0
2808,2024-10-09,200700.0,190400.0,202400.0
2809,2024-10-10,200700.0,192400.0,204400.0
2810,2024-10-11,200600.0,194400.0,206400.0
2811,2024-10-12,200500.0,192200.0,204200.0
2812,2024-10-13,200700.0,190600.0,202600.0
2813,2024-10-14,200600.0,190700.0,202700.0
2814,2024-10-15,200600.0,190600.0,202600.0
2815,2024-10-16,200900.0,190900.0,202900.0
2816,2024-10-17,200700.0,192700.0,204700.0
2817,2024-10-18,200800.0,194500.0,206500.0
2818,2024-10-19,200800.0,192500.0,204500.0
2819,2024-10-20,200800.0,190800.0,202800.0
2820,2024-10-21,200900.0,190700.0,202700.0
2821,2024-10-22,201200.0,191300.0,203300.0
2822,2024-10-23,201400.0,191700.0,203700.0
2823,2024-10-24,201800.0,194100.0,206100.0
2824,2024-10-25,202100.0,196200.0,208200.0
2825,2024-10-26,202500.0,194800.0,206800.0
2826,2024-10-27,202600.0,192700.0,204700.0
2827,2024-10-28,202800.0,192700.0,204700.0
2828,2024-10-29,202900.0,192900.0,204900.0
2829,2024-10-30,203500.0,193700.0,205700.0
2830,2024-10-31,203900.0,196000.0,208000.0
2831,2024-11-01,204100.0,198400.0,210400.0
2832,2024-11-02,204300.0,196900.0,208900.0
2833,2024-11-03,204500.0,194900.0,206900.0
2834,2024-11-04,204900.0,194700.0,206700.0
2835,2024-11-05,205300.0,194800.0,206800.0
2836,2024-11-06,205400.0,195500.0,207500.0
2837,2024-11-07,205600.0,197700.0,209700.0
2838,2024-11-08,205500.0,199800.0,211800.0
2839,2024-11-09,205400.0,197500.0,209500.0
2840,2024-11-10,205800.0,195700.0,207700.0
2841,2024-11-11,205900.0,195300.0,207300.0
2842,2024-11-12,205900.0,195300.0,207300.0
2843,2024-11-13,205600.0,195600.0,207600.0
2844,2024-11-14,205800.0,198300.0,210300.0
2845,2024-11-15,206400.0,200700.0,212700.0
2846,2024-11-16,206500.0,198400.0,210400.0
2847,2024-11-17,206700.0,196800.0,208800.0
2848,2024-11-18,206800.0,197100.0,209100.0
2849,2024-11-19,207200.0,197300.0,209300.0
2850,2024-11-20,207500.0,197100.0,209100.0
2851,2024-11-21,207800.0,200100.0,212100.0
2852,2024-11-22,207700.0,202000.0,214000.0
2853,2024-11-23,208200.0,200300.0,212300.0
2854,2024-11-24,208100.0,198100.0,210100.0
2855,2024-11-25,208700.0,198800.0,210800.0
2856,2024-11-26,208700.0,198600.0,210600.0
2857,2024-11-27,209400.0,199500.0,211500.0
2858,2024-11-28,209300.0,201700.0,213700.0
2859,2024-11-29,209800.0,204300.0,216300.0
2860,2024-11-30,210000.0,202100.0,214100.0
2861,2024-12-01,210400.0,200500.0,212500.0
2862,2024-12-02,210300.0,200100.0,212100.0
2863,2024-12-03,210800.0,200700.0,212700.0
2864,2024-12-04,211100.0,201300.0,213300.0
2865,2024-12-05,211500.0,203800.0,215800.0
2866,2024-12-06,211700.0,206100.0,218100.0
2867,2024-12-07,212000.0,204400.0,216400.0
2868,2024-12-08,212100.0,202300.0,214300.0
2869,2024-12-09,212600.0,202200.0,214200.0
2870,2024-12-10,212500.0,202100.0,214100.0
2871,2024-12-11,212500.0,202400.0,214400.0
2872,2024-12-12,212900.0,205000.0,217000.0
2873,2024-12-13,213100.0,207600.0,219600.0
2874,2024-12-14,213500.0,205700.0,217700.0
2875,2024-12-15,213700.0,203900.0,215900.0
2876,2024-12-16,213800.0,204000.0,216000.0
2877,2024-12-17,214500.0,204300.0,216300.0
2878,2024-12-18,214500.0,204300.0,216300.0
2879,2024-12-19,214600.0,206500.0,218500.0
2880,2024-12-20,215100.0,209600.0,221600.0
2881,2024-12-21,215200.0,207800.0,219800.0
2882,2024-12-22,215700.0,205700.0,217700.0
2883,2024-12-23,216200.0,206400.0,218400.0
2884,2024-12-24,216900.0,207600.0,219600.0
2885,2024-12-25,217700.0,208000.0,220000.0
2886,2024-12-26,218200.0,210700.0,222700.0
2887,2024-12-27,218300.0,213200.0,225200.0
2888,2024-12-28,219000.0,211600.0,223600.0
2889,2024-12-29,219200.0,208900.0,220900.0
2890,2024-12-30,219600.0,209000.0,221000.0
2891,2024-12-31,219700.0,209800.0,221800.0
2892,2025-01-01,220000.0,210300.0,222300.0
2893,2025-01-02,220400.0,212800.0,224800.0
2894,2025-01-03,221000.0,215700.0,227700.0
2895,2025-01-04,221200.0,213800.0,225800.0
2896,2025-01-05,222000.0,212100.0,224100.0
2897,2025-01-06,222500.0,212600.0,224600.0
