,ds,yhat_manipulation_smooth,yhat_lower_manipulation_smooth,yhat_upper_manipulation_smooth
1263,2024-09-23,207700.0,198200.0,210200.0
1264,2024-09-24,207300.0,197800.0,209800.0
1265,2024-09-25,206700.0,197300.0,209300.0
1266,2024-09-26,206700.0,197600.0,209600.0
1267,2024-09-27,206500.0,197500.0,209500.0
1268,2024-09-28,206500.0,197300.0,209300.0
1269,2024-09-29,206400.0,197400.0,209400.0
1270,2024-09-30,206900.0,198400.0,210400.0
1271,2024-10-01,207100.0,198300.0,210300.0
1272,2024-10-02,207300.0,198300.0,210300.0
1273,2024-10-03,207200.0,198600.0,210600.0
1274,2024-10-04,207400.0,198800.0,210800.0
1275,2024-10-05,207500.0,198300.0,210300.0
1276,2024-10-06,207700.0,198300.0,210300.0
1277,2024-10-07,207700.0,199100.0,211100.0
1278,2024-10-08,207800.0,199100.0,211100.0
1279,2024-10-09,208000.0,199200.0,211200.0
1280,2024-10-10,208000.0,199300.0,211300.0
1281,2024-10-11,208300.0,199700.0,211700.0
1282,2024-10-12,208700.0,199600.0,211600.0
1283,2024-10-13,208900.0,199900.0,211900.0
1284,2024-10-14,208900.0,200300.0,212300.0
1285,2024-10-15,209600.0,201200.0,213200.0
1286,2024-10-16,210000.0,201500.0,213500.0
1287,2024-10-17,210300.0,201500.0,213500.0
1288,2024-10-18,210500.0,201800.0,213800.0
1289,2024-10-19,210600.0,202100.0,214100.0
1290,2024-10-20,211300.0,202300.0,214300.0
1291,2024-10-21,211300.0,202100.0,214100.0
1292,2024-10-22,211200.0,202500.0,214500.0
1293,2024-10-23,211600.0,203100.0,215100.0
1294,2024-10-24,212000.0,203400.0,215400.0
1295,2024-10-25,212200.0,203200.0,215200.0
1296,2024-10-26,212500.0,203700.0,215700.0
1297,2024-10-27,212900.0,204600.0,216600.0
1298,2024-10-28,213600.0,204900.0,216900.0
1299,2024-10-29,214100.0,205400.0,217400.0
1300,2024-10-30,214200.0,205800.0,217800.0
1301,2024-10-31,214500.0,206200.0,218200.0
1302,2024-11-01,214700.0,205800.0,217800.0
1303,2024-11-02,215000.0,205700.0,217700.0
1304,2024-11-03,214900.0,205800.0,217800.0
1305,2024-11-04,215000.0,206000.0,218000.0
1306,2024-11-05,214900.0,206100.0,218100.0
1307,2024-11-06,215100.0,206400.0,218400.0
1308,2024-11-07,216000.0,207600.0,219600.0
1309,2024-11-08,216700.0,208200.0,220200.0
1310,2024-11-09,217400.0,209000.0,221000.0
1311,2024-11-10,218000.0,210100.0,222100.0
1312,2024-11-11,218400.0,210600.0,222600.0
1313,2024-11-12,219100.0,210400.0,222400.0
1314,2024-11-13,219800.0,210800.0,222800.0
1315,2024-11-14,219700.0,210900.0,222900.0
1316,2024-11-15,219900.0,210900.0,222900.0
1317,2024-11-16,220300.0,211600.0,223600.0
1318,2024-11-17,220400.0,212000.0,224000.0
1319,2024-11-18,220600.0,211700.0,223700.0
1320,2024-11-19,220700.0,211700.0,223700.0
1321,2024-11-20,221100.0,212500.0,224500.0
1322,2024-11-21,221100.0,212100.0,224100.0
1323,2024-11-22,221200.0,212000.0,224000.0
1324,2024-11-23,221200.0,212500.0,224500.0
1325,2024-11-24,221200.0,212800.0,224800.0
1326,2024-11-25,221400.0,212100.0,224100.0
1327,2024-11-26,221900.0,212700.0,224700.0
1328,2024-11-27,221700.0,213200.0,225200.0
1329,2024-11-28,222100.0,213200.0,225200.0
1330,2024-11-29,222400.0,213600.0,225600.0
1331,2024-11-30,222200.0,213500.0,225500.0
1332,2024-12-01,222200.0,213300.0,225300.0
1333,2024-12-02,222100.0,212800.0,224800.0
1334,2024-12-03,222200.0,213000.0,225000.0
1335,2024-12-04,222000.0,212700.0,224700.0
1336,2024-12-05,221700.0,212600.0,224600.0
1337,2024-12-06,221500.0,212500.0,224500.0
1338,2024-12-07,221600.0,212700.0,224700.0
1339,2024-12-08,221900.0,212800.0,224800.0
1340,2024-12-09,222000.0,212700.0,224700.0
1341,2024-12-10,221600.0,212800.0,224800.0
1342,2024-12-11,222100.0,213500.0,225500.0
1343,2024-12-12,222400.0,213700.0,225700.0
1344,2024-12-13,222700.0,213800.0,225800.0
1345,2024-12-14,223500.0,214900.0,226900.0
1346,2024-12-15,223700.0,215700.0,227700.0
1347,2024-12-16,224500.0,216100.0,228100.0
1348,2024-12-17,224800.0,216200.0,228200.0
1349,2024-12-18,225300.0,217100.0,229100.0
1350,2024-12-19,225700.0,216700.0,228700.0
1351,2024-12-20,226000.0,217000.0,229000.0
1352,2024-12-21,226100.0,217100.0,229100.0
1353,2024-12-22,226400.0,218000.0,230000.0
1354,2024-12-23,226300.0,217600.0,229600.0
