,ds,yhat_manipulation_smooth,yhat_lower_manipulation_smooth,yhat_upper_manipulation_smooth
1255,2024-09-15,207400.0,196900.0,208900.0
1256,2024-09-16,206700.0,196500.0,208500.0
1257,2024-09-17,206800.0,196300.0,208300.0
1258,2024-09-18,206300.0,196200.0,208200.0
1259,2024-09-19,205900.0,195800.0,207800.0
1260,2024-09-20,205800.0,195500.0,207500.0
1261,2024-09-21,205600.0,195400.0,207400.0
1262,2024-09-22,205800.0,195600.0,207600.0
1263,2024-09-23,205500.0,195300.0,207300.0
1264,2024-09-24,205400.0,195600.0,207600.0
1265,2024-09-25,205200.0,195400.0,207400.0
1266,2024-09-26,205500.0,195600.0,207600.0
1267,2024-09-27,205600.0,195300.0,207300.0
1268,2024-09-28,205600.0,195500.0,207500.0
1269,2024-09-29,205200.0,195300.0,207300.0
1270,2024-09-30,205500.0,195800.0,207800.0
1271,2024-10-01,205600.0,195700.0,207700.0
1272,2024-10-02,206300.0,196200.0,208200.0
1273,2024-10-03,206300.0,196600.0,208600.0
1274,2024-10-04,206500.0,197200.0,209200.0
1275,2024-10-05,206600.0,197000.0,209000.0
1276,2024-10-06,207100.0,197300.0,209300.0
1277,2024-10-07,207200.0,197100.0,209100.0
1278,2024-10-08,207800.0,197700.0,209700.0
1279,2024-10-09,207700.0,197900.0,209900.0
1280,2024-10-10,208100.0,198700.0,210700.0
1281,2024-10-11,208300.0,198800.0,210800.0
1282,2024-10-12,209000.0,199500.0,211500.0
1283,2024-10-13,209000.0,199100.0,211100.0
1284,2024-10-14,209400.0,199400.0,211400.0
1285,2024-10-15,209400.0,199600.0,211600.0
1286,2024-10-16,209800.0,200000.0,212000.0
1287,2024-10-17,209800.0,199800.0,211800.0
1288,2024-10-18,210300.0,200700.0,212700.0
1289,2024-10-19,210700.0,201400.0,213400.0
1290,2024-10-20,211100.0,201500.0,213500.0
1291,2024-10-21,211500.0,201900.0,213900.0
1292,2024-10-22,212000.0,202700.0,214700.0
1293,2024-10-23,212500.0,203100.0,215100.0
1294,2024-10-24,212700.0,202500.0,214500.0
1295,2024-10-25,213000.0,203200.0,215200.0
1296,2024-10-26,213100.0,203700.0,215700.0
1297,2024-10-27,213700.0,203900.0,215900.0
1298,2024-10-28,214200.0,204200.0,216200.0
1299,2024-10-29,214400.0,205100.0,217100.0
1300,2024-10-30,214700.0,205500.0,217500.0
1301,2024-10-31,215800.0,206300.0,218300.0
1302,2024-11-01,216000.0,206600.0,218600.0
1303,2024-11-02,216300.0,206700.0,218700.0
1304,2024-11-03,216700.0,207100.0,219100.0
1305,2024-11-04,216700.0,207000.0,219000.0
1306,2024-11-05,217100.0,206900.0,218900.0
1307,2024-11-06,218100.0,208400.0,220400.0
1308,2024-11-07,218100.0,208700.0,220700.0
1309,2024-11-08,218300.0,208800.0,220800.0
1310,2024-11-09,218700.0,209500.0,221500.0
1311,2024-11-10,219100.0,209800.0,221800.0
1312,2024-11-11,219800.0,209500.0,221500.0
1313,2024-11-12,219800.0,209400.0,221400.0
1314,2024-11-13,219900.0,210700.0,222700.0
1315,2024-11-14,220100.0,210700.0,222700.0
1316,2024-11-15,220900.0,211300.0,223300.0
1317,2024-11-16,221700.0,212200.0,224200.0
1318,2024-11-17,222300.0,213300.0,225300.0
1319,2024-11-18,222200.0,212600.0,224600.0
1320,2024-11-19,223000.0,213400.0,225400.0
1321,2024-11-20,223000.0,213700.0,225700.0
1322,2024-11-21,223200.0,212700.0,224700.0
1323,2024-11-22,223000.0,212300.0,224300.0
1324,2024-11-23,222800.0,213000.0,225000.0
1325,2024-11-24,222600.0,212700.0,224700.0
1326,2024-11-25,223200.0,212900.0,224900.0
1327,2024-11-26,223600.0,214000.0,226000.0
1328,2024-11-27,223600.0,214500.0,226500.0
1329,2024-11-28,224000.0,214400.0,226400.0
1330,2024-11-29,224300.0,214600.0,226600.0
1331,2024-11-30,224500.0,214800.0,226800.0
1332,2024-12-01,224900.0,214500.0,226500.0
1333,2024-12-02,224900.0,214700.0,226700.0
1334,2024-12-03,224700.0,214900.0,226900.0
1335,2024-12-04,225100.0,215700.0,227700.0
1336,2024-12-05,225400.0,215700.0,227700.0
1337,2024-12-06,225800.0,215900.0,227900.0
1338,2024-12-07,225800.0,216000.0,228000.0
1339,2024-12-08,226200.0,216600.0,228600.0
1340,2024-12-09,226600.0,216800.0,228800.0
1341,2024-12-10,226800.0,216800.0,228800.0
1342,2024-12-11,226800.0,217000.0,229000.0
1343,2024-12-12,227400.0,218000.0,230000.0
1344,2024-12-13,227800.0,218200.0,230200.0
1345,2024-12-14,228200.0,218400.0,230400.0
1346,2024-12-15,228200.0,218600.0,230600.0
