vehicle_price,make,model,year,transmision,engine_capacity,fuel_type
4850000,TOYOTA,HIACE LH113,1991,MANUAL,1200,DIESEL
17000000,TOYOTA,HIACE,2016,AUTOMATIC,2000,PETROL
7000000,TOYOTA,HIACE,2001,MANUAL,1200,DIESEL
3725000,TOYOTA,TOWNACE,1996,MANUAL,800,DIESEL
11900000,TOYOTA,ALLION,2013,AUTOMATIC,1500,PETROL
6550000,TOYOTA,HILUX,2010,MANUAL,2500,DIESEL
2125000,TOYOTA,HIACE,1986,MANUAL,900,DIESEL
5650000,TOYOTA,VITZ,2009,AUTOMATIC,1000,PETROL
13650000,TOYOTA,CHR,2018,AUTOMATIC,1300,PETROL
3170000,TOYOTA,TOWNACE,1993,MANUAL,2000,DIESEL
2290000,TOYOTA,COROLLA,1998,AUTOMATIC,1300,PETROL
1500000,TOYOTA,COROLLA,1990,MANUAL,1300,PETROL
5500000,TOYOTA,HIACE,1997,MANUAL,900,DIESEL
5750000,TOYOTA,HIACE,1993,MANUAL,1200,DIESEL
5750000,TOYOTA,PRIUS,2008,AUTOMATIC,1490,PETROL
4650000,TOYOTA,NOAH,2000,AUTOMATIC,1780,PETROL
4990000,TOYOTA,PASSO,2011,AUTOMATIC,1400,PETROL
5025000,TOYOTA,HIACE LH113,1989,MANUAL,2700,DIESEL
7590000,TOYOTA,AQUA,2012,AUTOMATIC,1498,HYBRID
6600000,TOYOTA,NOAH,2007,AUTOMATIC,1790,PETROL
4650000,TOYOTA,PASSO,2008,AUTOMATIC,1000,PETROL
15500000,TOYOTA,HIACE,2010,AUTOMATIC,2494,PETROL
4350000,TOYOTA,CAMRY,2003,AUTOMATIC,1890,PETROL
1150000,TOYOTA,CORONA,1987,MANUAL,1400,PETROL
15450000,TOYOTA,HILUX,2015,MANUAL,2500,DIESEL
1650000,TOYOTA,HIACE,1984,MANUAL,1550,DIESEL
8550000,TOYOTA,ALLION,2007,AUTOMATIC,1800,PETROL
5600000,TOYOTA,COROLLA,2001,AUTOMATIC,1500,PETROL
5650000,TOYOTA,HIACE,1991,MANUAL,2770,PETROL
5375000,TOYOTA,PRIUS,2008,AUTOMATIC,1500,HYBRID
14650000,TOYOTA,CHR,2017,AUTOMATIC,1200,PETROL
2600000,TOYOTA,HIACE,1988,MANUAL,2440,DIESEL
7890000,TOYOTA,AXIO,2010,AUTOMATIC,1500,PETROL
16300000,TOYOTA,PREMIO,2017,AUTOMATIC,1500,PETROL
4350000,TOYOTA,HIACE,1991,MANUAL,1000,DIESEL
11700000,TOYOTA,HIACE,2006,AUTOMATIC,2500,DIESEL
14500000,TOYOTA,AXIO,2018,AUTOMATIC,1500,PETROL
14200000,TOYOTA,HIACE,2006,AUTOMATIC,2490,DIESEL
15700000,TOYOTA,CHR,2018,AUTOMATIC,1196,PETROL
6950000,TOYOTA,AQUA,2012,AUTOMATIC,1500,PETROL
2180000,TOYOTA,TOWNACE,1990,MANUAL,2400,DIESEL
14950000,TOYOTA,HIACE,2016,MANUAL,3000,DIESEL
11000000,TOYOTA,AXIO,2016,AUTOMATIC,1500,PETROL
10500000,TOYOTA,AXIO,2015,AUTOMATIC,1500,HYBRID
5350000,TOYOTA,HIACE,1993,MANUAL,2800,DIESEL
1650000,TOYOTA,CARINA,1992,MANUAL,1500,PETROL
1050000,TOYOTA,COROLLA,1985,MANUAL,1290,PETROL
6900000,TOYOTA,AQUA,2012,AUTOMATIC,1300,PETROL
22800000,TOYOTA,HIACE,2017,AUTOMATIC,1200,DIESEL
6875000,TOYOTA,AXIO,2008,AUTOMATIC,1490,PETROL
15950000,TOYOTA,CHR,2018,AUTOMATIC,1200,PETROL
8000000,TOYOTA,VITZ,2015,AUTOMATIC,990,PETROL
14100000,TOYOTA,PREMIO,2014,AUTOMATIC,1500,PETROL
5600000,TOYOTA,NOAH,1998,AUTOMATIC,1970,DIESEL
5700000,TOYOTA,COROLLA,2002,AUTOMATIC,1790,PETROL
8500000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,HYBRID
7450000,TOYOTA,PREMIO,2007,AUTOMATIC,1499,PETROL
1495000,TOYOTA,STARLET,1989,MANUAL,1300,PETROL
7500000,TOYOTA,AQUA,2012,AUTOMATIC,149000,PETROL
5475000,TOYOTA,VITZ,2008,MANUAL,1000,PETROL
2550000,TOYOTA,COROLLA,1997,AUTOMATIC,1970,DIESEL
5000000,TOYOTA,TOWNACE,1997,AUTOMATIC,2900,DIESEL
1075000,TOYOTA,COROLLA,1988,MANUAL,1300,PETROL
2075000,TOYOTA,COROLLA,1995,AUTOMATIC,1500,PETROL
4950000,TOYOTA,VITZ,2007,AUTOMATIC,1000,PETROL
31500000,TOYOTA,LAND CRUISER PRADO,2010,AUTOMATIC,2700,PETROL
11490000,TOYOTA,HIACE,2006,AUTOMATIC,2500,DIESEL
11850000,TOYOTA,ALLION,2013,AUTOMATIC,1500,PETROL
1650000,TOYOTA,COROLLA,1990,MANUAL,2000,DIESEL
5290000,TOYOTA,VITZ,2007,AUTOMATIC,1000,PETROL
6250000,TOYOTA,BELTA,2009,AUTOMATIC,1000,PETROL
10800000,TOYOTA,AXIO,2015,AUTOMATIC,1500,PETROL
8900000,TOYOTA,HIACE,1997,MANUAL,2770,DIESEL
7790000,TOYOTA,VITZ,2016,AUTOMATIC,990,PETROL
6350000,TOYOTA,PIXIS,2018,AUTOMATIC,650,PETROL
7690000,TOYOTA,AXIO,2008,AUTOMATIC,1490,PETROL
5200000,TOYOTA,NOAH,2000,AUTOMATIC,2180,DIESEL
10800000,TOYOTA,AXIO,2015,AUTOMATIC,1500,HYBRID
2335000,TOYOTA,COROLLA,1997,AUTOMATIC,1900,DIESEL
8650000,TOYOTA,VITZ,2017,AUTOMATIC,1000,PETROL
3250000,TOYOTA,RAV4,1996,MANUAL,1990,PETROL
10850000,TOYOTA,PREMIO,2011,AUTOMATIC,1500,PETROL
2775000,TOYOTA,COROLLA,1998,AUTOMATIC,2000,DIESEL
13500000,TOYOTA,PREMIO,2013,AUTOMATIC,1500,PETROL
8500000,TOYOTA,ALLION,2008,AUTOMATIC,1500,PETROL
11000000,TOYOTA,HIACE,2007,AUTOMATIC,2000,PETROL
9350000,TOYOTA,PREMIO,2010,AUTOMATIC,1500,PETROL
5800000,TOYOTA,HIACE LH113,1995,MANUAL,1300,DIESEL
4700000,TOYOTA,HIACE LH113,1991,MANUAL,2500,DIESEL
6825000,TOYOTA,NOAH,2003,AUTOMATIC,1780,PETROL
7850000,TOYOTA,VITZ,2016,AUTOMATIC,990,PETROL
11500000,TOYOTA,HIACE,2002,MANUAL,1000,PETROL
8250000,TOYOTA,AXIO,2013,AUTOMATIC,1500,PETROL
3690000,TOYOTA,STARLET,1997,AUTOMATIC,1330,PETROL
17000000,TOYOTA,HILUX,2017,MANUAL,2500,DIESEL
8200000,TOYOTA,ALLION,2007,AUTOMATIC,1500,PETROL
2190000,TOYOTA,TOWNACE,1989,MANUAL,1970,DIESEL
7850000,TOYOTA,PASSO,2016,AUTOMATIC,1000,PETROL
2800000,TOYOTA,COROLLA,1997,MANUAL,1000,PETROL
6550000,TOYOTA,IST,2007,AUTOMATIC,1500,PETROL
5600000,TOYOTA,VITZ,2009,AUTOMATIC,1000,PETROL
6650000,TOYOTA,NOAH,2004,MANUAL,2000,DIESEL
11800000,TOYOTA,PREMIO,2012,AUTOMATIC,1500,PETROL
7950000,TOYOTA,PRIUS,2010,AUTOMATIC,1800,PETROL
4400000,TOYOTA,VIOS,2005,MANUAL,1500,PETROL
8500000,TOYOTA,HIACE,2000,MANUAL,2900,DIESEL
2900000,TOYOTA,COROLLA,1995,AUTOMATIC,1500,PETROL
7190000,TOYOTA,VITZ,2015,AUTOMATIC,990,PETROL
7675000,TOYOTA,VITZ,2016,AUTOMATIC,1000,PETROL
5575000,TOYOTA,HIACE LH113,1992,MANUAL,2770,DIESEL
2950000,TOYOTA,COROLLA,1997,AUTOMATIC,1200,PETROL
2850000,TOYOTA,TOWNACE,1995,MANUAL,2000,DIESEL
9475000,TOYOTA,AXIO,2015,AUTOMATIC,1500,PETROL
6300000,TOYOTA,VITZ,2010,AUTOMATIC,1300,PETROL
18100000,TOYOTA,PREMIO,2018,AUTOMATIC,2000,PETROL
7250000,TOYOTA,PRIUS,2010,AUTOMATIC,1500,HYBRID
7200000,TOYOTA,VITZ,2015,AUTOMATIC,990,PETROL
7400000,TOYOTA,AQUA,2015,AUTOMATIC,1500,PETROL
7350000,TOYOTA,AQUA,2013,AUTOMATIC,1500,PETROL
3800000,TOYOTA,HIACE,1990,MANUAL,1899,DIESEL
6250000,TOYOTA,BELTA,2008,AUTOMATIC,1300,PETROL
3890000,TOYOTA,VITZ,2006,AUTOMATIC,1000,PETROL
19300000,TOYOTA,HIACE,2015,AUTOMATIC,2980,PETROL
11975000,TOYOTA,PREMIO,2013,AUTOMATIC,900,PETROL
11700000,TOYOTA,HIACE,2006,AUTOMATIC,2000,DIESEL
14900000,TOYOTA,HIACE,2014,AUTOMATIC,1990,PETROL
7250000,TOYOTA,ALLION,2006,AUTOMATIC,1490,PETROL
7700000,TOYOTA,HIACE,1997,MANUAL,2580,PETROL
5100000,TOYOTA,COROLLA,2004,AUTOMATIC,1300,PETROL
6950000,TOYOTA,AXIO,2008,AUTOMATIC,1500,PETROL
17400000,TOYOTA,PREMIO,2017,AUTOMATIC,1500,PETROL
5950000,TOYOTA,AVANZA,2011,MANUAL,1300,PETROL
7300000,TOYOTA,PRIUS,2009,AUTOMATIC,1800,HYBRID
7690000,TOYOTA,ALLION,2007,AUTOMATIC,1500,PETROL
3650000,TOYOTA,COROLLA,1997,MANUAL,1500,PETROL
10600000,TOYOTA,AXIO,2015,AUTOMATIC,1500,PETROL
5800000,TOYOTA,COROLLA,2003,AUTOMATIC,1500,PETROL
4800000,TOYOTA,IST,2003,AUTOMATIC,1499,PETROL
7250000,TOYOTA,AXIO,2008,AUTOMATIC,1500,PETROL
1600000,TOYOTA,COROLLA,1992,MANUAL,1500,PETROL
9000000,TOYOTA,HIACE,2005,AUTOMATIC,2770,DIESEL
6200000,TOYOTA,COROLLA,2008,AUTOMATIC,1000,PETROL
3975000,TOYOTA,TOWNACE,1992,MANUAL,1490,PETROL
7100000,TOYOTA,AQUA,2013,AUTOMATIC,1500,HYBRID
8250000,TOYOTA,ALLION,2008,AUTOMATIC,1500,PETROL
5600000,TOYOTA,VITZ,2008,AUTOMATIC,1000,PETROL
11950000,TOYOTA,HIACE,2007,AUTOMATIC,3000,DIESEL
2075000,TOYOTA,STARLET,1991,MANUAL,1350,DIESEL
3590000,TOYOTA,COROLLA,1999,AUTOMATIC,1500,PETROL
4450000,TOYOTA,CARINA,1999,AUTOMATIC,1600,PETROL
12600000,TOYOTA,HIACE,2007,AUTOMATIC,800,DIESEL
7150000,TOYOTA,AQUA,2013,AUTOMATIC,1500,HYBRID
7200000,TOYOTA,VITZ,2015,AUTOMATIC,1000,PETROL
5185000,TOYOTA,HIACE,1994,MANUAL,3000,DIESEL
6000000,TOYOTA,LAND CRUISER,1987,MANUAL,4200,DIESEL
18000000,TOYOTA,HIACE,2015,AUTOMATIC,2000,PETROL
5990000,TOYOTA,AVANZA,2011,MANUAL,1300,PETROL
16100000,TOYOTA,PREMIO,2016,AUTOMATIC,1500,PETROL
7650000,TOYOTA,PRIUS,2011,AUTOMATIC,1800,HYBRID
15500000,TOYOTA,CHR,2018,AUTOMATIC,1190,PETROL
7450000,TOYOTA,AQUA,2012,AUTOMATIC,1500,PETROL
14250000,TOYOTA,PREMIO,2015,AUTOMATIC,1496,PETROL
11000000,TOYOTA,PREMIO,2011,AUTOMATIC,1986,PETROL
8175000,TOYOTA,ALLION,2008,AUTOMATIC,1500,PETROL
4750000,TOYOTA,LAND CRUISER,1969,MANUAL,2500,DIESEL
17200000,TOYOTA,PREMIO,2017,AUTOMATIC,1490,PETROL
3850000,TOYOTA,TOWNACE,1995,MANUAL,1790,DIESEL
4795000,TOYOTA,NOAH,1997,AUTOMATIC,1970,DIESEL
12000000,TOYOTA,AXIO,2016,AUTOMATIC,1496,PETROL
5500000,TOYOTA,COROLLA,2005,AUTOMATIC,1500,PETROL
10550000,TOYOTA,PRIUS,2014,AUTOMATIC,1800,PETROL
5300000,TOYOTA,VITZ,2008,MANUAL,1000,PETROL
5500000,TOYOTA,HILUX,1996,MANUAL,2779,DIESEL
7000000,TOYOTA,AXIO,2007,AUTOMATIC,1500,PETROL
650000,TOYOTA,COROLLA,1983,MANUAL,1500,PETROL
6950000,TOYOTA,ALLION,2004,AUTOMATIC,1500,PETROL
4750000,TOYOTA,HIACE,1990,MANUAL,2800,PETROL
8325000,TOYOTA,VITZ,2017,AUTOMATIC,1000,PETROL
3850000,TOYOTA,TOWNACE,1991,MANUAL,1970,DIESEL
5000000,TOYOTA,COROLLA,2006,MANUAL,1300,PETROL
5950000,TOYOTA,HIACE,1993,MANUAL,2770,DIESEL
3500000,TOYOTA,HIACE,2006,MANUAL,2500,DIESEL
8650000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,PETROL
12500000,TOYOTA,HIACE,2007,AUTOMATIC,2000,PETROL
9400000,TOYOTA,PRIUS,2012,AUTOMATIC,1800,HYBRID
1750000,TOYOTA,CARINA,1992,MANUAL,1500,PETROL
2000000,TOYOTA,LITEACE,1990,MANUAL,1750,DIESEL
7500000,TOYOTA,ALLION,2006,AUTOMATIC,1500,PETROL
18750000,TOYOTA,PREMIO,2019,AUTOMATIC,1490,PETROL
1700000,TOYOTA,TOWNACE,1985,MANUAL,1830,DIESEL
3450000,TOYOTA,CARINA,1996,AUTOMATIC,1580,PETROL
6850000,TOYOTA,AQUA,2011,AUTOMATIC,1500,HYBRID
6250000,TOYOTA,HIACE,1992,MANUAL,2770,DIESEL
6200000,TOYOTA,ALLION,2004,AUTOMATIC,1500,PETROL
6400000,TOYOTA,HIACE,1993,MANUAL,2500,DIESEL
19000000,TOYOTA,PREMIO,2019,AUTOMATIC,1500,PETROL
9350000,TOYOTA,PREMIO,2010,AUTOMATIC,111,PETROL
6300000,TOYOTA,BELTA,2007,AUTOMATIC,1300,PETROL
4050000,TOYOTA,HIACE,1989,MANUAL,2700,DIESEL
3350000,TOYOTA,SPRINTER,1998,AUTOMATIC,1500,PETROL
6050000,TOYOTA,COROLLA,2008,MANUAL,1600,PETROL
8650000,TOYOTA,ALLION,2007,AUTOMATIC,1500,PETROL
3475000,TOYOTA,STARLET,1998,MANUAL,1300,PETROL
5225000,TOYOTA,VITZ,2008,AUTOMATIC,1000,PETROL
5550000,TOYOTA,COROLLA,2003,MANUAL,1500,PETROL
14300000,TOYOTA,HIACE,2012,AUTOMATIC,2500,DIESEL
13500000,TOYOTA,ALLION,2015,AUTOMATIC,1496,PETROL
5200000,TOYOTA,PASSO,2014,AUTOMATIC,660,PETROL
10600000,TOYOTA,AXIO,2015,AUTOMATIC,1500,HYBRID
14500000,TOYOTA,AXIO,2018,AUTOMATIC,1500,HYBRID
7150000,TOYOTA,ALLION,2004,AUTOMATIC,1500,PETROL
7150000,TOYOTA,PASSO,2016,AUTOMATIC,1200,PETROL
5975000,TOYOTA,NOAH,2000,MANUAL,2180,PETROL
7700000,TOYOTA,ALLION,2006,AUTOMATIC,1500,PETROL
7500000,TOYOTA,AQUA,2013,AUTOMATIC,1500,HYBRID
6000000,TOYOTA,BELTA,2008,AUTOMATIC,100,PETROL
9100000,TOYOTA,HILUX,2007,AUTOMATIC,2494,DIESEL
5650000,TOYOTA,NOAH,1997,MANUAL,2000,PETROL
1280000,TOYOTA,SPRINTER,1987,MANUAL,1500,PETROL
6850000,TOYOTA,AQUA,2012,AUTOMATIC,1496,PETROL
1350000,TOYOTA,TOWNACE,1985,MANUAL,1830,DIESEL
2000000,TOYOTA,HIACE,1985,MANUAL,2440,DIESEL
5575000,TOYOTA,HIACE,1994,MANUAL,2710,DIESEL
2660000,TOYOTA,COROLLA,1996,AUTOMATIC,1300,PETROL
6350000,TOYOTA,NOAH,2002,AUTOMATIC,1890,DIESEL
12100000,TOYOTA,HIACE,2007,AUTOMATIC,1990,PETROL
7450000,TOYOTA,LAND CRUISER,1986,MANUAL,2835,PETROL
3575000,TOYOTA,AXIO,2015,AUTOMATIC,1797,PETROL
5400000,TOYOTA,VITZ,2011,AUTOMATIC,1200,PETROL
5900000,TOYOTA,BELTA,2008,AUTOMATIC,1000,PETROL
8390000,TOYOTA,AQUA,2015,AUTOMATIC,1500,HYBRID
2450000,TOYOTA,COROLLA,1997,MANUAL,1200,DIESEL
13700000,TOYOTA,HIACE,2006,AUTOMATIC,2500,DIESEL
5450000,TOYOTA,COROLLA,2001,AUTOMATIC,1500,PETROL
11000000,TOYOTA,HIACE,2007,AUTOMATIC,2500,DIESEL
5375000,TOYOTA,VITZ,2008,AUTOMATIC,1000,PETROL
12200000,TOYOTA,HIACE,2008,AUTOMATIC,2500,DIESEL
14000000,TOYOTA,HIACE,2006,MANUAL,2500,DIESEL
15700000,TOYOTA,PREMIO,2017,AUTOMATIC,1500,PETROL
6350000,TOYOTA,PREMIO,2005,AUTOMATIC,1500,PETROL
21000000,TOYOTA,HIACE,2017,AUTOMATIC,3000,DIESEL
9100000,TOYOTA,ALLION,2010,AUTOMATIC,1500,PETROL
14700000,TOYOTA,HIACE,2006,AUTOMATIC,3000,DIESEL
9000000,TOYOTA,RAV4,2008,TIPTRONIC,2360,PETROL
7950000,TOYOTA,PRIUS,2011,AUTOMATIC,1798,HYBRID
6990000,TOYOTA,AQUA,2013,AUTOMATIC,1500,HYBRID
11400000,TOYOTA,AXIO,2016,AUTOMATIC,1500,PETROL
5850000,TOYOTA,HILUX,1992,MANUAL,3000,DIESEL
5500000,TOYOTA,NOAH,2002,AUTOMATIC,1970,DIESEL
3400000,TOYOTA,HIACE,1989,MANUAL,2800,DIESEL
6990000,TOYOTA,AQUA,2012,AUTOMATIC,1496,PETROL
17800000,TOYOTA,HIACE,2014,AUTOMATIC,2500,DIESEL
18200000,TOYOTA,PREMIO,2018,AUTOMATIC,1500,PETROL
7375000,TOYOTA,AXIO,2007,AUTOMATIC,1500,PETROL
7590000,TOYOTA,AQUA,2014,AUTOMATIC,1500,PETROL
12800000,TOYOTA,HIACE,2007,AUTOMATIC,2500,DIESEL
2150000,TOYOTA,SOLUNA,2000,MANUAL,1500,PETROL
8300000,TOYOTA,HIACE,1997,MANUAL,2000,DIESEL
9500000,TOYOTA,AXIO,2015,AUTOMATIC,1490,PETROL
13800000,TOYOTA,HILUX,2014,MANUAL,2500,DIESEL
3950000,TOYOTA,TOWNACE,1995,AUTOMATIC,1970,DIESEL
6000000,TOYOTA,HILUX,2009,MANUAL,2500,DIESEL
3300000,TOYOTA,STARLET,1996,AUTOMATIC,1330,PETROL
15900000,TOYOTA,CHR,2018,AUTOMATIC,1200,HYBRID
3375000,TOYOTA,PREMIO,2001,AUTOMATIC,1998,DIESEL
6200000,TOYOTA,AQUA,2014,AUTOMATIC,1500,HYBRID
1150000,TOYOTA,HIACE,1984,MANUAL,2180,DIESEL
6550000,TOYOTA,BELTA,2007,AUTOMATIC,1000,PETROL
3525000,TOYOTA,COROLLA,1997,AUTOMATIC,1500,PETROL
5400000,TOYOTA,TOWNACE,2008,AUTOMATIC,2000,PETROL
5725000,TOYOTA,BELTA,2007,AUTOMATIC,1000,PETROL
18750000,TOYOTA,HIACE,2015,AUTOMATIC,3000,DIESEL
4365000,TOYOTA,COROLLA,2003,MANUAL,1300,PETROL
2070000,TOYOTA,LITEACE,1991,MANUAL,1970,DIESEL
11300000,TOYOTA,HILUX,2006,AUTOMATIC,3000,DIESEL
3690000,TOYOTA,COROLLA,1999,AUTOMATIC,1500,PETROL
6980000,TOYOTA,AXIO,2007,AUTOMATIC,1500,PETROL
5950000,TOYOTA,COROLLA,2003,AUTOMATIC,1500,PETROL
7200000,TOYOTA,AQUA,2012,AUTOMATIC,1500,HYBRID
12300000,TOYOTA,HIACE,2006,AUTOMATIC,2600,DIESEL
12900000,TOYOTA,HIACE,2008,AUTOMATIC,3000,DIESEL
7950000,TOYOTA,AXIO,2010,AUTOMATIC,1500,PETROL
900000,TOYOTA,CARINA,1987,MANUAL,1450,PETROL
9250000,TOYOTA,AXIO,2014,AUTOMATIC,1500,PETROL
5750000,TOYOTA,HIACE,1995,MANUAL,1800,DIESEL
27500000,TOYOTA,LAND CRUISER PRADO,2010,AUTOMATIC,2700,PETROL
12500000,TOYOTA,AXIO,2017,AUTOMATIC,1490,HYBRID
2450000,TOYOTA,TOWNACE,1991,MANUAL,1970,DIESEL
7750000,TOYOTA,AXIO,2010,AUTOMATIC,1500,PETROL
8975000,TOYOTA,HIACE,2003,AUTOMATIC,2000,PETROL
5475000,TOYOTA,PREMIO,2002,AUTOMATIC,1800,PETROL
6375000,TOYOTA,ALLION,2003,AUTOMATIC,1490,PETROL
6500000,TOYOTA,AVANZA,2011,MANUAL,1500,PETROL
8700000,TOYOTA,AQUA,2015,AUTOMATIC,1500,PETROL
6985000,TOYOTA,AXIO,2008,MANUAL,1500,PETROL
7550000,TOYOTA,AXIO,2009,AUTOMATIC,1500,PETROL
1850000,TOYOTA,TOWNACE,1990,MANUAL,1990,DIESEL
2600000,TOYOTA,SOLUNA,2001,MANUAL,1500,PETROL
5200000,TOYOTA,HIACE,1993,MANUAL,3000,DIESEL
9290000,TOYOTA,ALLION,2010,AUTOMATIC,1500,PETROL
1550000,TOYOTA,COROLLA,1990,MANUAL,1300,PETROL
6950000,TOYOTA,AXIO,2007,AUTOMATIC,1490,PETROL
14600000,TOYOTA,PREMIO,2016,AUTOMATIC,1500,PETROL
12500000,TOYOTA,HIACE,2006,AUTOMATIC,2660,PETROL
7400000,TOYOTA,PASSO,2017,AUTOMATIC,1200,PETROL
8200000,TOYOTA,AXIO,2011,AUTOMATIC,1490,PETROL
3675000,TOYOTA,TOWNACE,1993,AUTOMATIC,2000,DIESEL
3150000,TOYOTA,SPRINTER,1998,AUTOMATIC,2000,DIESEL
4985000,TOYOTA,COROLLA,2000,MANUAL,1500,PETROL
1425000,TOYOTA,TOWNACE,1983,MANUAL,1000,DIESEL
2590000,TOYOTA,COROLLA,1996,MANUAL,1970,DIESEL
14250000,TOYOTA,CHR,2017,AUTOMATIC,1200,PETROL
3500000,TOYOTA,HILUX,1987,MANUAL,2500,DIESEL
3875000,TOYOTA,TOWNACE,1995,MANUAL,1970,DIESEL
7500000,TOYOTA,AQUA,2013,AUTOMATIC,1500,PETROL
8775000,TOYOTA,AQUA,2015,AUTOMATIC,1300,PETROL
5575000,TOYOTA,VITZ,2007,AUTOMATIC,1300,PETROL
11500000,TOYOTA,ALLION,2013,AUTOMATIC,1500,PETROL
3300000,TOYOTA,SPRINTER,1998,AUTOMATIC,1500,PETROL
6100000,TOYOTA,COROLLA,2008,AUTOMATIC,1598,PETROL
3375000,TOYOTA,STARLET,1998,MANUAL,1300,PETROL
2995000,TOYOTA,COROLLA,1999,AUTOMATIC,3000,DIESEL
1550000,TOYOTA,HIACE,1984,MANUAL,2000,DIESEL
9800000,TOYOTA,ALLION,2011,AUTOMATIC,1500,PETROL
8900000,TOYOTA,VITZ,2018,AUTOMATIC,1000,PETROL
1625000,TOYOTA,LITEACE,1991,MANUAL,1000,DIESEL
8750000,TOYOTA,PREMIO,2007,AUTOMATIC,1500,PETROL
3400000,TOYOTA,CR27,1992,MANUAL,1970,DIESEL
14775000,TOYOTA,CHR,2018,AUTOMATIC,1200,PETROL
5250000,TOYOTA,VITZ,2007,AUTOMATIC,1000,PETROL
1950000,TOYOTA,COROLLA,1998,MANUAL,1330,PETROL
6850000,TOYOTA,AXIO,2007,AUTOMATIC,1500,PETROL
2400000,TOYOTA,TOWNACE,1988,MANUAL,2500,DIESEL
2875000,TOYOTA,HIACE,1988,MANUAL,2770,DIESEL
7895000,TOYOTA,PRIUS,2010,AUTOMATIC,1790,HYBRID
8600000,TOYOTA,ALLION,2007,AUTOMATIC,1500,PETROL
7690000,TOYOTA,VITZ,2015,AUTOMATIC,990,PETROL
2600000,TOYOTA,COROLLA,1996,AUTOMATIC,1000,DIESEL
5250000,TOYOTA,VITZ,2007,MANUAL,1000,PETROL
7490000,TOYOTA,VITZ,2015,AUTOMATIC,990,PETROL
800000,TOYOTA,COROLLA,1984,MANUAL,1000,PETROL
8990000,TOYOTA,VITZ,2018,AUTOMATIC,990,PETROL
7300000,TOYOTA,VITZ,2016,AUTOMATIC,990,PETROL
6590000,TOYOTA,AQUA,2012,AUTOMATIC,1490,HYBRID
6990000,TOYOTA,AQUA,2012,AUTOMATIC,1450,HYBRID
7590000,TOYOTA,AQUA,2013,AUTOMATIC,1490,HYBRID
8900000,TOYOTA,PRIUS,2012,AUTOMATIC,1500,HYBRID
6750000,TOYOTA,ALLION,2008,AUTOMATIC,1490,PETROL
5550000,TOYOTA,HIACE,1998,MANUAL,2000,DIESEL
4550000,TOYOTA,IST,2003,AUTOMATIC,1300,PETROL
3250000,TOYOTA,CARINA,1997,AUTOMATIC,1000,PETROL
4350000,TOYOTA,HIACE,1999,MANUAL,2770,DIESEL
3250000,TOYOTA,TOWNACE,1993,MANUAL,1970,DIESEL
2400000,TOYOTA,STARLET,1994,MANUAL,1300,PETROL
1775000,TOYOTA,HIACE,1988,MANUAL,2458,DIESEL
7590000,TOYOTA,VITZ,2015,AUTOMATIC,990,PETROL
23850000,TOYOTA,HIACE,2017,AUTOMATIC,3000,DIESEL
8250000,TOYOTA,AQUA,2012,AUTOMATIC,1500,HYBRID
7895000,TOYOTA,NOAH,2004,AUTOMATIC,2180,DIESEL
8275000,TOYOTA,ALLION,2008,AUTOMATIC,1500,PETROL
5550000,TOYOTA,ALLION,2006,AUTOMATIC,1500,PETROL
3450000,TOYOTA,SPRINTER,1997,AUTOMATIC,1490,PETROL
4675000,TOYOTA,VIOS,2004,AUTOMATIC,1497,PETROL
6750000,TOYOTA,AQUA,2014,AUTOMATIC,1450,HYBRID
2590000,TOYOTA,SOLUNA,2000,MANUAL,1490,PETROL
2100000,TOYOTA,LITEACE,1991,MANUAL,1980,DIESEL
2250000,TOYOTA,CORSA,1996,MANUAL,1450,PETROL
2795000,TOYOTA,COROLLA,1995,AUTOMATIC,1500,PETROL
5975000,TOYOTA,PRIUS,2008,AUTOMATIC,1500,PETROL
8000000,TOYOTA,AXIO,2008,AUTOMATIC,1500,PETROL
4950000,TOYOTA,IST,2004,AUTOMATIC,1329,PETROL
6200000,TOYOTA,ALLION,2003,AUTOMATIC,1500,PETROL
6125000,TOYOTA,COROLLA,2004,AUTOMATIC,1500,PETROL
900000,TOYOTA,COROLLA,1985,MANUAL,1500,PETROL
5500000,TOYOTA,PREMIO,2001,AUTOMATIC,1790,PETROL
8600000,TOYOTA,AQUA,2015,AUTOMATIC,1500,HYBRID
675000,TOYOTA,CORSA,1986,MANUAL,1290,PETROL
15900000,TOYOTA,PREMIO,2016,AUTOMATIC,1500,PETROL
12200000,TOYOTA,AXIO,2017,AUTOMATIC,1500,PETROL
10750000,TOYOTA,PREMIO,2011,AUTOMATIC,1490,PETROL
1350000,TOYOTA,HIACE,1986,MANUAL,900,DIESEL
4800000,TOYOTA,PIXIS,2016,AUTOMATIC,650,PETROL
7000000,TOYOTA,HIACE,1998,MANUAL,2770,DIESEL
3475000,TOYOTA,CORONA,1996,AUTOMATIC,2000,DIESEL
3850000,TOYOTA,VITZ,2000,AUTOMATIC,1000,PETROL
5475000,TOYOTA,TOWNACE,2008,AUTOMATIC,1500,PETROL
875000,TOYOTA,COROLLA,1983,MANUAL,1500,PETROL
7300000,TOYOTA,AQUA,2013,AUTOMATIC,1490,HYBRID
5150000,TOYOTA,VITZ,2008,AUTOMATIC,1000,PETROL
